stars,forks,watchers,issues,age_days,commits,popularity_score
50,28,50,3,2779,100,40.300000000000004
50,4,50,6,2745,100,35.199999999999996
50,23,50,1,2799,100,39.5
50,10,50,12,2805,100,35.8
50,0,50,2,2961,100,34.8
50,44,50,1,2939,100,43.699999999999996
50,11,50,0,2341,100,37.2
50,12,50,2,1362,100,37.199999999999996
50,26,50,10,2210,100,39.2
50,13,50,1,2197,100,37.5
50,13,50,0,2174,100,37.6
50,3,50,0,243,100,35.6
50,6,50,0,892,100,36.2
50,23,50,0,393,100,39.6
50,3,50,0,2201,100,35.6
50,18,50,1,3032,100,38.5
50,23,50,2,4051,100,39.4
50,31,50,5,3287,100,40.7
50,17,50,1,3107,100,38.3
50,112,50,1,4431,100,57.300000000000004
50,21,50,5,3790,100,38.7
50,3,50,5,929,100,35.1
50,18,50,0,3680,100,38.6
50,17,50,7,1059,100,37.699999999999996
50,7,50,4,675,100,36.0
50,50,50,2,4799,100,44.8
50,4,50,1,1786,100,35.699999999999996
50,4,50,9,2512,100,34.9
50,7,50,11,2456,100,35.3
50,7,50,7,4646,100,35.699999999999996
50,7,50,3,1870,100,36.1
50,7,50,0,1781,100,36.4
50,1,50,0,902,100,35.2
50,4,50,1,850,100,35.699999999999996
50,25,50,2,2487,100,39.8
50,3,50,1,687,100,35.5
50,0,50,0,651,100,35.0
50,21,50,0,3639,100,39.2
50,18,50,3,3565,100,38.300000000000004
50,7,50,1,1407,100,36.3
50,9,50,1,2539,100,36.699999999999996
50,7,50,1,5453,100,36.3
50,20,50,2,2338,100,38.8
50,12,50,0,4078,100,37.4
50,144,50,37,2042,100,60.099999999999994
50,0,50,0,542,100,35.0
50,10,50,1,2942,100,36.9
50,14,50,16,2093,100,36.199999999999996
50,27,50,11,3461,100,39.3
50,0,50,0,1809,100,35.0
50,8,50,0,3116,100,36.6
50,3,50,1,1240,100,35.5
50,12,50,5,2494,100,36.9
50,1,50,2,1316,100,35.0
50,126,50,4,3345,100,59.800000000000004
50,34,50,7,3439,100,41.099999999999994
50,15,50,17,3283,100,36.3
50,1,50,1,2354,100,35.1
50,38,50,11,2645,100,41.5
50,4,50,8,2396,100,35.0
50,38,50,1,2706,100,42.5
50,15,50,1,1903,100,37.9
50,15,50,2,4084,100,37.8
50,3,50,2,891,100,35.4
50,13,50,5,2814,100,37.1
50,23,50,15,1398,100,38.1
50,4,50,0,2690,100,35.8
50,5,50,2,1332,100,35.8
50,19,50,27,2678,100,36.099999999999994
50,11,50,3,2954,100,36.900000000000006
50,4,50,1,539,100,35.699999999999996
50,10,50,7,2937,100,36.3
50,8,50,0,3685,100,36.6
50,7,50,11,2171,100,35.3
50,3,50,6,4233,100,35.0
50,20,50,0,4089,100,39.0
50,22,50,2,3021,100,39.199999999999996
50,13,50,13,1117,100,36.300000000000004
50,7,50,0,3903,100,36.4
50,13,50,0,1319,100,37.6
50,7,50,0,1581,100,36.4
50,28,50,4,2687,100,40.2
50,0,50,1,181,100,34.9
50,7,50,3,3668,100,36.1
50,3,50,0,818,100,35.6
50,9,50,0,4790,100,36.8
50,32,50,0,3920,100,41.4
50,31,50,3,3893,100,40.900000000000006
50,9,50,1,1998,100,36.699999999999996
50,6,50,0,1842,100,36.2
50,17,50,0,472,100,38.4
50,5,50,3,2118,100,35.7
50,5,50,1,3899,100,35.9
50,14,50,0,3247,100,37.8
50,40,50,1,2140,100,42.9
50,29,50,0,4009,100,40.8
50,10,50,1,560,100,36.9
50,7,50,0,1091,100,36.4
50,24,50,1,2901,100,39.699999999999996
50,16,50,3,3490,100,37.900000000000006
50,6,50,4,1345,100,35.800000000000004
50,7,50,1,3304,100,36.3
50,27,50,14,2859,100,39.0
50,13,50,4,2439,100,37.2
50,2,50,0,2682,100,35.4
50,18,50,5,901,100,38.1
50,9,50,19,3180,100,34.9
50,14,50,2,2229,100,37.599999999999994
50,15,50,3,1917,100,37.7
50,5,50,4,1454,100,35.6
50,2,50,7,1773,100,34.699999999999996
50,8,50,58,1117,100,30.8
50,27,50,2,2717,100,40.199999999999996
50,1,50,0,81,100,35.2
50,54,50,17,1854,100,44.099999999999994
50,8,50,18,3926,100,34.800000000000004
50,0,50,0,1256,100,35.0
50,14,50,0,3255,100,37.8
50,13,50,0,2230,100,37.6
50,38,50,2,5630,100,42.4
50,28,50,0,4682,100,40.6
50,23,50,0,3696,100,39.6
50,12,50,0,2316,100,37.4
50,12,50,1,611,100,37.3
50,15,50,6,3450,100,37.4
50,12,50,0,3293,100,37.4
50,8,50,9,1944,100,35.7
50,49,50,2,2010,100,44.599999999999994
50,11,50,0,1872,100,37.2
50,26,50,12,3710,100,39.0
50,16,50,4,3835,100,37.800000000000004
50,3,50,0,3740,100,35.6
50,4,50,3,329,100,35.5
50,23,50,3,2405,100,39.300000000000004
50,4,50,0,1362,100,35.8
50,13,50,0,1640,100,37.6
50,18,50,2,2922,100,38.4
50,15,50,5,5042,100,37.5
50,46,50,1,2427,100,44.1
50,23,50,0,342,100,39.6
50,41,50,0,3469,100,43.2
50,5,50,0,815,100,36.0
50,6,50,9,2479,100,35.300000000000004
50,39,50,0,3110,100,42.8
50,9,50,0,2052,100,36.8
50,7,50,6,1787,100,35.8
50,8,50,2,3001,100,36.4
50,12,50,3,2914,100,37.1
50,16,50,1,379,100,38.1
50,1,50,0,201,100,35.2
50,32,50,3,2341,100,41.1
50,11,50,6,707,100,36.6
50,13,50,1,1040,100,37.5
50,5,50,3,932,100,35.7
50,5,50,2,1401,100,35.8
50,29,50,0,244,100,40.8
50,7,50,1,2249,100,36.3
50,11,50,6,2091,100,36.6
50,12,50,0,567,100,37.4
50,32,50,9,3817,100,40.5
50,24,50,0,1849,100,39.8
50,2,50,2,1382,100,35.199999999999996
50,12,50,1,1043,100,37.3
50,8,50,3,1314,100,36.300000000000004
50,23,50,10,3116,100,38.6
50,23,50,1,4845,100,39.5
50,1,50,2,641,100,35.0
50,20,50,12,1679,100,37.8
50,17,50,4,3952,100,38.0
50,13,50,0,781,100,37.6
50,5,50,3,2134,100,35.7
50,12,50,0,3112,100,37.4
50,2,50,0,2130,100,35.4
50,18,50,2,1549,100,38.4
50,4,50,2,1608,100,35.599999999999994
50,4,50,0,2145,100,35.8
50,3,50,0,1421,100,35.6
50,8,50,10,1985,100,35.6
50,7,50,0,1188,100,36.4
50,3,50,3,2166,100,35.300000000000004
50,15,50,1,2645,100,37.9
50,15,50,0,2385,100,38.0
50,3,50,1,4022,100,35.5
50,22,50,6,3802,100,38.8
50,10,50,0,2147,100,37.0
50,25,50,2,5226,100,39.8
50,3,50,0,1433,100,35.6
50,9,50,2,2307,100,36.599999999999994
50,20,50,2,5117,100,38.8
50,3,50,1,548,100,35.5
50,14,50,1,1615,100,37.699999999999996
50,9,50,4,4046,100,36.4
50,7,50,0,1455,100,36.4
50,33,50,1,2602,100,41.5
50,9,50,0,1674,100,36.8
50,18,50,0,4064,100,38.6
50,27,50,1,1913,100,40.3
50,12,50,2,2363,100,37.199999999999996
50,9,50,8,1932,100,36.0
50,9,50,1,1516,100,36.699999999999996
50,10,50,1,2509,100,36.9
50,10,50,1,785,100,36.9
50,22,50,2,753,100,39.199999999999996
50,3,50,6,1266,100,35.0
50,21,50,3,1686,100,38.900000000000006
50,14,50,0,6527,100,37.8
50,10,50,0,4250,100,37.0
50,13,50,1,2996,100,37.5
50,32,50,11,3162,100,40.3
100,54,100,0,1520,100,80.8
100,15,100,12,637,100,71.8
100,3,100,3,570,100,70.3
100,65,100,9,5254,100,82.1
100,8,100,0,1474,100,71.6
100,10,100,8,1464,100,71.2
100,18,100,18,1432,100,71.8
100,29,100,6,2497,100,75.2
100,29,100,0,1208,100,75.8
100,174,100,30,2525,100,101.80000000000001
100,42,100,3,1937,100,78.10000000000001
100,15,100,3,1514,100,72.7
100,3,100,1,129,100,70.5
100,33,100,3,2783,100,76.3
100,46,100,19,2529,100,77.3
100,46,100,32,5567,100,76.0
100,52,100,5,4114,100,79.9
100,19,100,5,3623,100,73.3
100,10,100,3,2734,100,71.7
100,43,100,33,3078,100,75.3
100,47,100,1,2295,100,79.30000000000001
100,8,100,0,2675,100,71.6
100,21,100,18,4107,100,72.4
100,7,100,17,1414,100,69.7
100,90,100,3,3939,100,87.7
100,34,100,0,1935,100,76.8
100,8,100,51,3226,100,66.5
100,13,100,1,2067,100,72.5
100,13,100,4,2687,100,72.19999999999999
100,15,100,3,4618,100,72.7
100,22,100,0,4472,100,74.4
100,8,100,1,3431,100,71.5
100,35,100,28,2738,100,74.2
100,26,100,0,2267,100,75.2
100,20,100,0,4771,100,74.0
100,73,100,0,1985,100,84.6
100,11,100,1,273,100,72.10000000000001
100,12,100,9,4224,100,71.5
100,9,100,0,566,100,71.8
100,27,100,19,3808,100,73.5
100,13,100,0,2209,100,72.6
100,17,100,7,2094,100,72.7
100,44,100,18,3482,100,77.0
100,30,100,4,3697,100,75.6
100,93,100,0,3836,100,88.6
100,7,100,5,1054,100,70.9
100,13,100,16,844,100,71.0
100,19,100,45,1007,100,69.3
100,25,100,0,2409,100,75.0
100,5,100,6,1731,100,70.4
100,3,100,5,2132,100,70.1
100,17,100,0,2310,100,73.4
100,14,100,3,1070,100,72.5
100,13,100,3,2183,100,72.3
100,30,100,2,2084,100,75.8
100,9,100,2,801,100,71.6
100,83,100,0,2804,100,86.6
100,35,100,2,3380,100,76.8
100,17,100,0,1244,100,73.4
100,14,100,1,613,100,72.7
100,31,100,4,3533,100,75.8
100,11,100,0,1410,100,72.2
100,6,100,4,2210,100,70.8
100,50,100,0,1596,100,80.0
100,11,100,1,1827,100,72.10000000000001
100,17,100,0,2421,100,73.4
100,179,100,0,1773,100,105.80000000000001
100,89,100,9,2479,100,86.89999999999999
100,42,100,1,2727,100,78.30000000000001
100,11,100,2,1068,100,72.0
100,23,100,1,2725,100,74.5
100,258,100,15,4058,100,120.1
100,47,100,0,2471,100,79.4
100,34,100,1,4887,100,76.7
100,11,100,0,572,100,72.2
100,29,100,2,2329,100,75.6
100,117,100,77,3307,100,85.7
100,9,100,0,2214,100,71.8
100,99,100,10,730,100,88.8
100,35,100,1,2599,100,76.9
100,6,100,0,1072,100,71.2
100,16,100,0,699,100,73.2
100,41,100,4,3017,100,77.8
100,78,100,10,2762,100,84.6
100,9,100,0,63,100,71.8
100,10,100,13,1017,100,70.7
100,59,100,1,1798,100,81.7
100,13,100,0,210,100,72.6
100,108,100,6,2435,100,91.0
100,3,100,0,48,100,70.6
100,5,100,1,386,100,70.9
100,58,100,2,2541,100,81.39999999999999
100,18,100,17,295,100,71.89999999999999
100,8,100,16,1158,100,70.0
100,24,100,3,1445,100,74.5
100,6,100,28,1275,100,68.4
100,71,100,33,1863,100,80.9
100,242,100,29,2051,100,115.5
100,1,100,0,4147,100,70.2
100,4,100,0,3621,100,70.8
100,20,100,15,3605,100,72.5
100,19,100,1,4680,100,73.7
100,5,100,0,4728,100,71.0
100,4,100,0,5811,100,70.8
100,42,100,3,6131,100,78.10000000000001
100,36,100,0,5606,100,77.2
100,22,100,2,5107,100,74.2
100,7,100,5,4551,100,70.9
100,79,100,0,4534,100,85.8
100,5,100,1,3346,100,70.9
100,30,100,9,3448,100,75.1
100,92,100,1,4090,100,88.30000000000001
100,37,100,3,3572,100,77.10000000000001
100,13,100,0,3781,100,72.6
100,16,100,0,4486,100,73.2
100,20,100,15,4320,100,72.5
100,18,100,6,4775,100,73.0
100,33,100,4,4213,100,76.19999999999999
100,5,100,9,3010,100,70.1
100,30,100,2,2454,100,75.8
100,25,100,7,2651,100,74.3
100,42,100,0,2783,100,78.4
100,48,100,1,2928,100,79.5
100,126,100,13,2906,100,93.9
100,6,100,8,1466,100,70.4
100,26,100,0,1808,100,75.2
100,10,100,4,3104,100,71.6
100,47,100,1,1641,100,79.30000000000001
100,3,100,2,948,100,70.39999999999999
100,22,100,1,4329,100,74.30000000000001
100,29,100,18,4058,100,74.0
100,21,100,4,538,100,73.8
100,25,100,12,2906,100,73.8
100,100,100,11,2898,100,88.9
100,16,100,1,2163,100,73.10000000000001
100,23,100,3,4896,100,74.3
100,56,100,3,4734,100,80.9
100,23,100,7,1728,100,73.89999999999999
100,17,100,9,1818,100,72.5
100,14,100,0,3854,100,72.8
100,33,100,2,4912,100,76.39999999999999
100,19,100,3,2496,100,73.5
100,13,100,2,1615,100,72.39999999999999
100,26,100,25,2717,100,72.7
100,116,100,4,2151,100,92.8
100,77,100,2,5272,100,85.2
100,11,100,3,1469,100,71.9
100,264,100,2,619,100,122.60000000000001
100,43,100,18,2479,100,76.8
100,55,100,50,3315,100,76.0
100,61,100,0,1786,100,82.2
100,8,100,0,1304,100,71.6
100,15,100,4,3062,100,72.6
100,12,100,1,248,100,72.30000000000001
100,27,100,0,2276,100,75.4
100,50,100,0,3821,100,80.0
100,26,100,3,3841,100,74.9
100,73,100,1,3428,100,84.5
100,96,100,0,132,100,89.2
100,28,100,9,5277,100,74.69999999999999
100,16,100,9,1302,100,72.3
100,50,100,1,1339,100,79.9
100,23,100,1,165,100,74.5
100,6,100,2,408,100,71.0
100,21,100,1,2018,100,74.10000000000001
100,21,100,7,1788,100,73.5
100,25,100,0,630,100,75.0
100,23,100,15,3067,100,73.1
100,12,100,3,2052,100,72.10000000000001
100,24,100,30,1525,100,71.8
100,57,100,3,1766,100,81.10000000000001
100,7,100,11,1117,100,70.30000000000001
100,23,100,13,4251,100,73.3
100,219,100,0,4402,100,113.80000000000001
100,11,100,5,2752,100,71.7
100,35,100,0,2787,100,77.0
100,50,100,8,3242,100,79.2
100,20,100,5,3224,100,73.5
100,117,100,3,4956,100,93.10000000000001
100,6,100,5,1220,100,70.7
100,100,100,8,4007,100,89.2
100,37,100,3,2381,100,77.10000000000001
100,18,100,18,2345,100,71.8
100,52,100,14,4046,100,79.0
100,19,100,1,1276,100,73.7
100,19,100,0,2539,100,73.8
100,41,100,1,4529,100,78.10000000000001
100,25,100,1,2184,100,74.9
100,72,100,15,3839,100,82.9
100,11,100,1,910,100,72.10000000000001
100,6146,100,0,3039,100,1299.2
100,28,100,1,2172,100,75.5
100,13,100,1,3670,100,72.5
100,68,100,6,3005,100,83.0
100,4,100,2,3992,100,70.6
100,27,100,4,2041,100,75.0
100,55,100,0,3197,100,81.0
100,15,100,8,1073,100,72.2
100,26,100,1,3277,100,75.10000000000001
100,15,100,0,577,100,73.0
100,16,100,25,1846,100,70.7
100,20,100,23,2392,100,71.7
100,11,100,0,3456,100,72.2
100,8,100,3,3037,100,71.3
100,48,100,2,3282,100,79.39999999999999
100,39,100,1,3582,100,77.7
100,109,100,10,3354,100,90.8
100,17,100,2,3355,100,73.2
100,46,100,3,3438,100,78.9
100,47,100,23,4039,100,77.10000000000001
100,24,100,2,4020,100,74.6
100,20,100,4,4879,100,73.6
100,9,100,2,4603,100,71.6
100,54,100,1,4219,100,80.7
100,8,100,7,4255,100,70.89999999999999
100,6,100,0,2759,100,71.2
100,25,100,21,2664,100,72.9
100,59,100,9,2749,100,80.89999999999999
100,30,100,0,2175,100,76.0
100,23,100,2,3121,100,74.39999999999999
100,9,100,8,1083,100,71.0
100,10,100,1,1182,100,71.9
100,3,100,3,1423,100,70.3
100,53,100,2,3033,100,80.39999999999999
100,14,100,5,3563,100,72.3
100,149,100,0,5013,100,99.8
100,5,100,20,3193,100,69.0
100,12,100,1,1681,100,72.30000000000001
100,59,100,4,1304,100,81.39999999999999
100,20,100,6,2218,100,73.4
100,17,100,4,2243,100,73.0
100,11,100,4,2441,100,71.8
100,25,100,2,4015,100,74.8
100,27,100,0,3466,100,75.4
100,6,100,3,1501,100,70.9
100,20,100,0,1552,100,74.0
100,17,100,2,3850,100,73.2
100,30,100,0,3720,100,76.0
100,20,100,1,2852,100,73.9
100,16,100,1,2062,100,73.10000000000001
100,31,100,0,1213,100,76.2
100,53,100,48,3367,100,75.8
100,25,100,0,3665,100,75.0
100,34,100,2,3538,100,76.6
100,22,100,6,2697,100,73.80000000000001
100,25,100,0,1271,100,75.0
100,10,100,0,4377,100,72.0
100,33,100,8,3864,100,75.8
100,18,100,7,2276,100,72.89999999999999
100,14,100,10,5812,100,71.8
100,15,100,0,1524,100,73.0
100,37,100,2,871,100,77.2
100,17,100,0,2198,100,73.4
100,8,100,9,1119,100,70.69999999999999
100,17,100,0,2260,100,73.4
100,4,100,0,3806,100,70.8
100,15,100,1,1049,100,72.9
100,3,100,16,553,100,69.0
100,22,100,3,2522,100,74.10000000000001
100,12,100,3,5273,100,72.10000000000001
100,28,100,1,1901,100,75.5
100,12,100,10,661,100,71.4
100,20,100,1,3506,100,73.9
100,14,100,3,3390,100,72.5
100,6,100,16,751,100,69.60000000000001
100,40,100,18,4610,100,76.2
100,19,100,3,2121,100,73.5
100,100,100,0,3257,100,90.0
100,68,100,2,3174,100,83.39999999999999
100,56,100,8,5419,100,80.4
100,10,100,1,192,100,71.9
100,100,100,43,4967,100,85.7
100,32,100,4,4817,100,76.0
100,10,100,3,1924,100,71.7
100,20,100,0,483,100,74.0
100,14,100,0,2964,100,72.8
100,7,100,1,2095,100,71.30000000000001
100,59,100,11,1639,100,80.7
100,44,100,36,856,100,75.2
100,32,100,1,1689,100,76.30000000000001
100,37,100,92,5055,100,68.2
100,25,100,1,1436,100,74.9
100,116,100,0,764,100,93.2
100,26,100,7,2638,100,74.5
100,11,100,0,285,100,72.2
100,28,100,1,91,100,75.5
100,15,100,2,697,100,72.8
100,19,100,27,903,100,71.1
100,6,100,0,82,100,71.2
100,23,100,20,2645,100,72.6
100,36,100,10,2553,100,76.2
100,66,100,9,3143,100,82.3
100,8,100,0,882,100,71.6
100,65,100,2,1172,100,82.8
100,15,100,45,304,100,68.5
100,44,100,1,3597,100,78.7
100,11,100,0,177,100,72.2
100,31,100,18,3099,100,74.4
100,10,100,1,2784,100,71.9
100,19,100,4,1582,100,73.39999999999999
100,24,100,0,3803,100,74.8
100,5,100,4,270,100,70.6
100,27,100,3,3393,100,75.10000000000001
100,3,100,2,3719,100,70.39999999999999
100,48,100,25,4492,100,77.1
100,6,100,2,4447,100,71.0
100,30,100,1,5308,100,75.9
100,11,100,39,5222,100,68.3
100,81,100,2,5063,100,86.0
100,2,100,2,4848,100,70.2
100,35,100,13,4467,100,75.7
100,18,100,1,1387,100,73.5
100,19,100,0,2287,100,73.8
100,34,100,2,2285,100,76.6
100,18,100,0,2621,100,73.6
100,8,100,2,899,100,71.39999999999999
100,54,100,3,3078,100,80.5
100,18,100,0,1868,100,73.6
100,22,100,1,1605,100,74.30000000000001
100,3,100,2,1439,100,70.39999999999999
100,31,100,11,2923,100,75.10000000000001
100,30,100,2,4258,100,75.8
100,15,100,1,2273,100,72.9
100,5,100,5,3203,100,70.5
100,6,100,1,2314,100,71.10000000000001
100,59,100,1,4916,100,81.7
100,10,100,1,264,100,71.9
100,7,100,0,2222,100,71.4
100,15,100,8,808,100,72.2
100,16,100,4,1131,100,72.8
100,17,100,2,4058,100,73.2
100,53,100,31,1923,100,77.5
100,25,100,5,2085,100,74.5
100,9,100,5,1761,100,71.3
100,10,100,5,744,100,71.5
100,17,100,8,4131,100,72.60000000000001
100,12,100,0,787,100,72.4
100,19,100,5,986,100,73.3
100,65,100,68,2816,100,76.2
100,26,100,64,1029,100,68.8
100,15,100,1,555,100,72.9
100,18,100,0,3301,100,73.6
100,18,100,1,3691,100,73.5
100,33,100,12,864,100,75.39999999999999
100,45,100,7,2642,100,78.3
100,17,100,7,4921,100,72.7
100,22,100,0,1856,100,74.4
100,8,100,3,2194,100,71.3
100,15,100,0,4152,100,73.0
100,12,100,8,1774,100,71.60000000000001
100,19,100,5,4115,100,73.3
100,8,100,1,4009,100,71.5
100,9,100,2,3970,100,71.6
100,61,100,2,1743,100,82.0
100,13,100,0,1286,100,72.6
100,16,100,0,1080,100,73.2
100,3,100,19,2381,100,68.69999999999999
100,19,100,15,4011,100,72.3
100,14,100,0,1464,100,72.8
100,3,100,0,1551,100,70.6
100,31,100,2,1777,100,76.0
100,5,100,0,1048,100,71.0
100,16,100,19,1592,100,71.3
100,18,100,0,2922,100,73.6
100,13,100,4,2856,100,72.19999999999999
100,70,100,3,3712,100,83.7
100,28,100,6,2766,100,75.0
100,13,100,0,4658,100,72.6
100,14,100,0,1084,100,72.8
100,8,100,0,4776,100,71.6
100,10,100,12,3018,100,70.8
100,2,100,0,4851,100,70.4
100,15,100,2,2566,100,72.8
100,66,100,5,2041,100,82.7
100,14,100,1,4650,100,72.7
100,17,100,9,3533,100,72.5
100,25,100,7,2302,100,74.3
100,35,100,6,2040,100,76.4
100,27,100,4,2802,100,75.0
100,37,100,1,1919,100,77.30000000000001
100,37,100,10,3809,100,76.4
100,3,100,9,1691,100,69.69999999999999
100,18,100,1,3180,100,73.5
100,9,100,10,964,100,70.8
100,5,100,4,3899,100,70.6
100,11,100,0,2254,100,72.2
100,19,100,19,3808,100,71.89999999999999
100,12,100,32,1624,100,69.2
100,28,100,69,2884,100,68.69999999999999
100,57,100,2,3921,100,81.2
100,33,100,2,5674,100,76.39999999999999
100,107,100,1,299,100,91.30000000000001
100,1,100,0,1869,100,70.2
100,10,100,1,1060,100,71.9
100,33,100,0,2909,100,76.6
100,44,100,2,4129,100,78.6
100,9,100,1,163,100,71.7
100,3,100,1,586,100,70.5
100,38,100,12,2729,100,76.39999999999999
100,26,100,2,3053,100,75.0
100,2,100,3,391,100,70.10000000000001
100,19,100,5,998,100,73.3
100,0,100,3,92,100,69.7
100,30,100,0,891,100,76.0
100,4,100,16,356,100,69.2
100,201,100,23,3214,100,107.9
100,13,100,2,1475,100,72.39999999999999
100,27,100,8,2756,100,74.60000000000001
100,0,100,0,555,100,70.0
100,29,100,20,3325,100,73.8
100,42,100,0,355,100,78.4
100,33,100,3,3787,100,76.3
100,13,100,1,4067,100,72.5
100,28,100,1,1333,100,75.5
100,32,100,1,1259,100,76.30000000000001
100,60,100,6,1222,100,81.4
100,31,100,28,662,100,73.4
100,20,100,4,3763,100,73.6
100,163,100,10,1276,100,101.6
100,5,100,2,30,100,70.8
100,24,100,1,3970,100,74.7
100,8,100,3,3809,100,71.3
100,48,100,17,5360,100,77.89999999999999
100,25,100,4,3473,100,74.6
100,28,100,0,3228,100,75.6
100,26,100,5,4914,100,74.7
100,11,100,0,5190,100,72.2
100,29,100,1,4909,100,75.7
100,10,100,2,2927,100,71.8
100,31,100,11,2721,100,75.10000000000001
100,193,100,0,2221,100,108.6
100,18,100,8,2065,100,72.8
100,30,100,30,2314,100,73.0
100,11,100,6,2028,100,71.60000000000001
100,23,100,8,4233,100,73.8
100,15,100,3,1883,100,72.7
100,237,100,192,2725,100,98.2
100,11,100,0,449,100,72.2
100,0,100,0,2394,100,70.0
100,17,100,1,2929,100,73.30000000000001
100,22,100,5,1929,100,73.9
100,544,100,1,1674,100,178.70000000000002
100,46,100,38,4181,100,75.4
100,33,100,1,4266,100,76.5
100,60,100,8,2322,100,81.2
100,37,100,0,3449,100,77.4
100,15,100,2,1950,100,72.8
100,15,100,2,1666,100,72.8
100,25,100,5,1367,100,74.5
100,92,100,1,2893,100,88.30000000000001
100,25,100,8,3074,100,74.2
100,16,100,2,2341,100,73.0
100,114,100,0,3061,100,92.8
100,8,100,4,2896,100,71.19999999999999
100,16,100,10,4609,100,72.2
100,33,100,2,1696,100,76.39999999999999
100,29,100,12,3591,100,74.6
100,48,100,0,3124,100,79.6
100,9,100,6,2069,100,71.2
100,59,100,0,3031,100,81.8
100,6,100,1,1097,100,71.10000000000001
100,11,100,8,2519,100,71.4
100,23,100,2,4015,100,74.39999999999999
100,9,100,0,1254,100,71.8
100,24,100,4,1842,100,74.39999999999999
100,21,100,7,1540,100,73.5
100,30,100,5,3220,100,75.5
100,24,100,0,1837,100,74.8
100,24,100,8,4352,100,74.0
100,12,100,0,1953,100,72.4
100,35,100,8,3059,100,76.2
100,29,100,9,2892,100,74.89999999999999
100,15,100,3,4029,100,72.7
100,6,100,7,1544,100,70.5
100,22,100,0,2010,100,74.4
100,11,100,4,1219,100,71.8
100,47,100,10,3710,100,78.4
100,25,100,6,988,100,74.4
100,20,100,7,2649,100,73.3
100,19,100,13,3240,100,72.5
100,82,100,2,2429,100,86.2
100,19,100,6,2156,100,73.2
100,41,100,16,3203,100,76.60000000000001
100,77,100,0,2643,100,85.4
100,4,100,0,414,100,70.8
100,28,100,6,4776,100,75.0
100,22,100,3,2170,100,74.10000000000001
100,56,100,6,1426,100,80.60000000000001
100,3,100,0,462,100,70.6
100,19,100,17,2741,100,72.1
100,22,100,8,2029,100,73.60000000000001
100,13,100,4,2907,100,72.19999999999999
100,42,100,2,4832,100,78.2
100,8,100,5,3358,100,71.1
100,17,100,8,1480,100,72.60000000000001
100,27,100,1,3587,100,75.30000000000001
100,24,100,20,1363,100,72.8
100,77,100,92,1361,100,76.2
100,15,100,2,371,100,72.8
100,24,100,10,2815,100,73.8
100,16,100,5,1778,100,72.7
100,17,100,2,2752,100,73.2
100,44,100,3,2803,100,78.5
100,12,100,11,722,100,71.30000000000001
100,12,100,4,85,100,72.0
100,6,100,6,687,100,70.60000000000001
100,5,100,3,2145,100,70.7
100,20,100,3,1249,100,73.7
100,23,100,0,2151,100,74.6
100,79,100,0,1973,100,85.8
100,31,100,29,2125,100,73.3
100,12,100,2,200,100,72.2
100,30,100,6,2687,100,75.4
100,5,100,0,703,100,71.0
100,16,100,0,1335,100,73.2
100,58,100,5,1151,100,81.1
100,29,100,17,2123,100,74.1
100,22,100,7,3066,100,73.7
100,8,100,0,250,100,71.6
100,11,100,1,1095,100,72.10000000000001
100,9,100,0,2289,100,71.8
100,3,100,9,35,100,69.69999999999999
100,44,100,0,3387,100,78.8
100,12,100,4,3262,100,72.0
100,16,100,13,3089,100,71.9
100,51,100,1,3609,100,80.10000000000001
100,38,100,3,3610,100,77.3
100,10,100,5,4023,100,71.5
100,63,100,1,3795,100,82.5
100,30,100,15,4080,100,74.5
100,38,100,2,6509,100,77.39999999999999
100,52,100,0,5549,100,80.4
100,20,100,7,5294,100,73.3
100,14,100,1,4527,100,72.7
100,14,100,4,4659,100,72.39999999999999
100,7,100,1,2639,100,71.30000000000001
100,11,100,71,2362,100,65.10000000000001
100,12,100,2,2399,100,72.2
100,40,100,6,2930,100,77.4
100,39,100,28,2948,100,75.0
100,7,100,5,2799,100,70.9
100,25,100,1,3479,100,74.9
100,49,100,5,3328,100,79.3
100,27,100,5,4721,100,74.9
100,24,100,1,1662,100,74.7
100,58,100,14,3668,100,80.19999999999999
100,16,100,7,864,100,72.5
100,45,100,0,3921,100,79.0
100,6,100,0,4021,100,71.2
100,77,100,0,3311,100,85.4
100,27,100,2,3760,100,75.2
100,11,100,0,1381,100,72.2
100,24,100,7,3086,100,74.1
100,5,100,5,1421,100,70.5
100,14,100,5,1521,100,72.3
100,42,100,0,2518,100,78.4
100,30,100,7,2459,100,75.3
100,28,100,0,1303,100,75.6
100,18,100,16,2151,100,72.0
100,38,100,3,4040,100,77.3
100,13,100,1,1551,100,72.5
100,18,100,0,663,100,73.6
100,26,100,6,2346,100,74.60000000000001
100,9,100,5,2115,100,71.3
100,17,100,5,3239,100,72.9
100,266,100,0,2500,100,123.2
100,2,100,0,1180,100,70.4
100,41,100,9,3267,100,77.3
100,20,100,0,2216,100,74.0
100,31,100,16,4251,100,74.60000000000001
100,5,100,0,1730,100,71.0
100,21,100,4,3106,100,73.8
100,6,100,0,1889,100,71.2
100,3,100,3,3291,100,70.3
100,42,100,1,4474,100,78.30000000000001
100,17,100,0,3808,100,73.4
100,6,100,0,981,100,71.2
100,19,100,13,1186,100,72.5
100,42,100,0,2487,100,78.4
100,4,100,0,915,100,70.8
100,22,100,0,1712,100,74.4
100,4,100,1,1953,100,70.7
100,18,100,5,5341,100,73.1
